date,wl
5/25/2011,6.428232
5/26/2011,6.406896
5/27/2011,6.412992
5/28/2011,6.4008
5/29/2011,6.373368
5/30/2011,6.367272
5/31/2011,6.342888
6/1/2011,6.291072
6/2/2011,6.27888
6/3/2011,6.254496
6/4/2011,6.199632
6/5/2011,6.169152
6/6/2011,6.071616
6/7/2011,6.028944
6/8/2011,5.940552
6/9/2011,5.919216
6/10/2011,5.861304
6/11/2011,5.846064
6/12/2011,5.7912
6/13/2011,5.74548
6/14/2011,5.681472
6/15/2011,5.641848
6/16/2011,5.51688
6/17/2011,5.498592
6/18/2011,5.419344
6/19/2011,5.30352
6/20/2011,5.21208
6/21/2011,5.1054
6/22/2011,5.023104
6/23/2011,4.904232
6/24/2011,4.751832
6/25/2011,4.651248
6/26/2011,4.517136
6/27/2011,4.4196
6/28/2011,4.306824
6/29/2011,4.239768
6/30/2011,4.200144
7/1/2011,4.139184
7/2/2011,4.117848
7/3/2011,4.081272
7/4/2011,4.081272
7/5/2011,4.087368
7/6/2011,4.096512
7/7/2011,4.120896
7/8/2011,4.13004
7/9/2011,4.123944
7/10/2011,4.126992
7/11/2011,4.102608
7/12/2011,4.090416
7/13/2011,4.087368
7/14/2011,4.026408
7/15/2011,3.998976
7/16/2011,3.953256
7/17/2011,3.907536
7/18/2011,3.862832
7/19/2011,3.818128
7/20/2011,3.773424
7/21/2011,3.678936
7/22/2011,3.578352
7/23/2011,3.458464
7/24/2011,3.338576
7/25/2011,3.218688
7/26/2011,3.0988
7/27/2011,2.978912
7/28/2011,2.859024
7/29/2011,2.739136
7/30/2011,2.619248
7/31/2011,2.49936
8/1/2011,2.379472
8/2/2011,2.259584
8/3/2011,2.139696
8/4/2011,2.139696
8/5/2011,2.161032
8/6/2011,2.161032
8/7/2011,2.130552
8/8/2011,2.11836
8/9/2011,2.07264
8/10/2011,2.02692
8/11/2011,1.993392
8/12/2011,1.956816
8/13/2011,1.946148
8/14/2011,1.93548
8/15/2011,1.972056
8/16/2011,2.029968
8/17/2011,2.023872
8/18/2011,2.036064
8/19/2011,1.999488
8/20/2011,1.959864
8/21/2011,1.908048
8/22/2011,1.886712
8/23/2011,1.8288
8/24/2011,1.792224
8/25/2011,1.7526
8/26/2011,1.755648
8/27/2011,1.664208
8/28/2011,1.624584
8/29/2011,1.61544
8/30/2011,1.572768
8/31/2011,1.551432
9/1/2011,1.64592
9/2/2011,1.776984
9/3/2011,2.267712
9/4/2011,2.130552
9/5/2011,2.145792
9/6/2011,1.92024
9/7/2011,1.81356
9/8/2011,1.682496
9/9/2011,1.542288
9/10/2011,1.469136
9/11/2011,1.377696
9/12/2011,1.292352
9/13/2011,1.2954
9/14/2011,1.258824
9/15/2011,1.261872
9/16/2011,1.368552
9/17/2011,1.414272
9/18/2011,1.490472
9/19/2011,1.50876
9/20/2011,1.548384
9/21/2011,1.530096
9/22/2011,1.533144
9/23/2011,1.499616
9/24/2011,1.414272
9/25/2011,1.338072
9/26/2011,1.255776
9/27/2011,1.197864
9/28/2011,1.136904
9/29/2011,1.17348
9/30/2011,1.167384
10/1/2011,1.261872
10/2/2011,1.28016
10/3/2011,1.23444
10/4/2011,1.252728
10/5/2011,1.298448
10/6/2011,1.298448
10/7/2011,1.32588
10/8/2011,1.387856
10/9/2011,1.449832
10/10/2011,1.511808
10/11/2011,1.292352
10/12/2011,1.197864
10/13/2011,1.191768
10/14/2011,1.182624
10/15/2011,1.149096
10/16/2011,1.15824
10/17/2011,1.152144
10/18/2011,1.271016
10/19/2011,1.146048
10/20/2011,1.078992
10/21/2011,0.862584
10/22/2011,0.80772
10/23/2011,0.841248
10/24/2011,0.74676
10/25/2011,0.719328
10/26/2011,0.713232
10/27/2011,0.844296
10/28/2011,0.923544
10/29/2011,1.011936
10/30/2011,1.069848
10/31/2011,1.011936
11/1/2011,1.018032
11/2/2011,1.085088
11/3/2011,1.103376
11/4/2011,0.97536
11/5/2011,0.969264
11/6/2011,1.00584
11/7/2011,0.987552
11/8/2011,1.014984
11/9/2011,1.060704
11/10/2011,1.08204
11/11/2011,1.05156
11/12/2011,1.002792
11/13/2011,1.091184
11/14/2011,1.182624
11/15/2011,1.182624
11/16/2011,1.216152
11/17/2011,1.12776
11/18/2011,1.039368
11/19/2011,1.05156
11/20/2011,1.05156
11/21/2011,0.987552
11/22/2011,1.024128
11/23/2011,1.048512
11/24/2011,1.155192
11/25/2011,1.26492
11/26/2011,1.63068
11/27/2011,1.914144
11/28/2011,2.10312
11/29/2011,2.215896
11/30/2011,2.31648
12/1/2011,2.432304
12/2/2011,2.526792
12/3/2011,2.596896
12/4/2011,2.740152
12/5/2011,2.88036
12/6/2011,2.944368
12/7/2011,3.069336
12/8/2011,3.29184
12/9/2011,3.517392
12/10/2011,3.700272
12/11/2011,3.965448
12/12/2011,4.14528
12/13/2011,4.300728
12/14/2011,4.416552
12/15/2011,4.440936
12/16/2011,4.517136
12/17/2011,4.529328
12/18/2011,4.55676
12/19/2011,4.568952
12/20/2011,4.611624
12/21/2011,4.684776
12/22/2011,4.700016
12/23/2011,4.700016
12/24/2011,4.751832
12/25/2011,4.77012
12/26/2011,4.867656
12/27/2011,4.916424
12/28/2011,4.849368
12/29/2011,4.809744
12/30/2011,4.727448
12/31/2011,4.66344
1/1/2012,4.60248
1/2/2012,4.453128
1/3/2012,4.376928
1/4/2012,4.334256
1/5/2012,4.273296
1/6/2012,4.276344
1/7/2012,4.245864
1/8/2012,4.239768
1/9/2012,4.215384
1/10/2012,4.2672
1/11/2012,4.230624
1/12/2012,4.133088
1/13/2012,3.956304
1/14/2012,3.797808
1/15/2012,3.599688
1/16/2012,3.416808
1/17/2012,3.206496
1/18/2012,3.011424
1/19/2012,2.840736
1/20/2012,2.737104
1/21/2012,2.648712
1/22/2012,2.581656
1/23/2012,2.5908
1/24/2012,2.535936
1/25/2012,2.569464
1/26/2012,2.68224
1/27/2012,2.776728
1/28/2012,2.84988
1/29/2012,2.944368
1/30/2012,3.06324
1/31/2012,3.294888
2/1/2012,3.456432
2/2/2012,3.648456
2/3/2012,3.846576
2/4/2012,3.9624
2/5/2012,4.090416
2/6/2012,4.258056
2/7/2012,4.35864
2/8/2012,4.443984
2/9/2012,4.538472
2/10/2012,4.565904
2/11/2012,4.58724
2/12/2012,4.590288
2/13/2012,4.559808
2/14/2012,4.611624
2/15/2012,4.581144
2/16/2012,4.507992
2/17/2012,4.504944
2/18/2012,4.43484
2/19/2012,4.425696
2/20/2012,4.20624
2/21/2012,4.096512
2/22/2012,3.816096
2/23/2012,3.617976
2/24/2012,3.435096
2/25/2012,3.340608
2/26/2012,3.145536
2/27/2012,3.011424
2/28/2012,2.859024
2/29/2012,2.703576
3/1/2012,2.572512
3/2/2012,2.474976
3/3/2012,2.398776
3/4/2012,2.371344
3/5/2012,2.182368
3/6/2012,2.08788
3/7/2012,2.1336
3/8/2012,2.16408
3/9/2012,2.139696
3/10/2012,2.350008
3/11/2012,2.389632
3/12/2012,2.56032
3/13/2012,2.785872
3/14/2012,2.974848
3/15/2012,3.227832
3/16/2012,3.48996
3/17/2012,3.712464
3/18/2012,3.90144
3/19/2012,4.044696
3/20/2012,4.203192
3/21/2012,4.340352
3/22/2012,4.361688
3/23/2012,4.392168
3/24/2012,4.383024
3/25/2012,4.401312
3/26/2012,4.45008
3/27/2012,4.504944
3/28/2012,4.538472
3/29/2012,4.60248
3/30/2012,4.651248
3/31/2012,4.654296
4/1/2012,4.63296
4/2/2012,4.623816
4/3/2012,4.657344
4/4/2012,4.696968
4/5/2012,4.67868
4/6/2012,4.578096
4/7/2012,4.46532
4/8/2012,4.340352
4/9/2012,4.22148
4/10/2012,4.066032
4/11/2012,3.907536
4/12/2012,3.752088
4/13/2012,3.608832
4/14/2012,3.441192
4/15/2012,3.23088
4/16/2012,3.066288
4/17/2012,2.886456
4/18/2012,2.709672
4/19/2012,2.645664
4/20/2012,2.569464
4/21/2012,2.46888
4/22/2012,2.365248
4/23/2012,2.197608
4/24/2012,2.112264
4/25/2012,2.051304
4/26/2012,2.078736
4/27/2012,2.051304
4/28/2012,2.017776
4/29/2012,2.005584
4/30/2012,1.975104
5/1/2012,1.901952
5/2/2012,1.895856
5/3/2012,1.853184
5/4/2012,1.716024
5/5/2012,1.624584
5/6/2012,1.56972
5/7/2012,1.566672
5/8/2012,1.639824
5/9/2012,1.658112
5/10/2012,1.770888
5/11/2012,1.898904
5/12/2012,2.023872
5/13/2012,2.066544
5/14/2012,2.154936
5/15/2012,2.273808
5/16/2012,2.374392
5/17/2012,2.435352
5/18/2012,2.490216
5/19/2012,2.478024
5/20/2012,2.45364
5/21/2012,2.389632
5/22/2012,2.310384
5/23/2012,2.279904
5/24/2012,2.228088
5/25/2012,2.121408
5/26/2012,1.972056
5/27/2012,1.84404
5/28/2012,1.770888
5/29/2012,1.66116
5/30/2012,1.517904
5/31/2012,1.47828
6/1/2012,1.41732
6/2/2012,1.31064
6/3/2012,1.197864
6/4/2012,1.100328
6/5/2012,1.024128
6/6/2012,0.923544
6/7/2012,0.905256
6/8/2012,0.880872
6/9/2012,0.941832
6/10/2012,1.024128
6/11/2012,0.954024
6/12/2012,0.950976
6/13/2012,0.972312
6/14/2012,0.972312
6/15/2012,1.072896
6/16/2012,1.133856
6/17/2012,1.17348
6/18/2012,1.152144
6/19/2012,1.103376
6/20/2012,1.0668
6/21/2012,1.069848
6/22/2012,1.063752
6/23/2012,1.118616
6/24/2012,1.243584
6/25/2012,1.350264
6/26/2012,1.237488
6/27/2012,1.143
6/28/2012,1.11252
6/29/2012,1.039368
6/30/2012,1.008888
7/1/2012,0.999744
7/2/2012,0.862584
7/3/2012,0.804672
7/4/2012,0.762
7/5/2012,0.713232
7/6/2012,0.707136
7/7/2012,0.713232
7/8/2012,0.743712
7/9/2012,0.762
7/10/2012,0.752856
7/11/2012,0.801624
7/12/2012,0.844296
7/13/2012,0.874776
7/14/2012,0.92964
7/15/2012,0.969264
7/16/2012,0.9144
7/17/2012,0.85344
7/18/2012,0.812292
7/19/2012,0.771144
7/20/2012,0.780288
7/21/2012,0.740664
7/22/2012,0.771144
7/23/2012,0.762
7/24/2012,0.82296
7/25/2012,0.801624
7/26/2012,0.917448
7/27/2012,0.969264
7/28/2012,0.897636
7/29/2012,0.826008
7/30/2012,0.810768
7/31/2012,0.688848
8/1/2012,0.64008
8/2/2012,0.576072
8/3/2012,0.630936
8/4/2012,0.67056
8/5/2012,0.713232
8/6/2012,0.73152
8/7/2012,0.826008
8/8/2012,0.874776
8/9/2012,0.85344
8/10/2012,0.84582
8/11/2012,0.8382
8/12/2012,0.843560276
8/13/2012,0.848920552
8/14/2012,0.854280828
8/15/2012,0.859641103
8/16/2012,0.865001379
8/17/2012,0.870361655
8/18/2012,0.875721931
8/19/2012,0.881082207
8/20/2012,0.886442483
8/21/2012,0.891802759
8/22/2012,0.897163034
8/23/2012,0.90252331
8/24/2012,0.907883586
8/25/2012,0.913243862
8/26/2012,0.918604138
8/27/2012,0.923964414
8/28/2012,0.92932469
8/29/2012,0.934684966
8/30/2012,0.940045241
8/31/2012,0.945405517
9/1/2012,0.950765793
9/2/2012,0.956126069
9/3/2012,0.961486345
9/4/2012,0.966846621
9/5/2012,0.972206897
9/6/2012,0.977567172
9/7/2012,0.982927448
9/8/2012,0.988287724
9/9/2012,0.993648
9/10/2012,0.92964
9/11/2012,0.908304
9/12/2012,0.911352
9/13/2012,0.984504
9/14/2012,0.908304
9/15/2012,0.871728
9/16/2012,0.859536
9/17/2012,0.89916
9/18/2012,0.923544
9/19/2012,0.999744
9/20/2012,0.935736
9/21/2012,0.978408
9/22/2012,0.917448
9/23/2012,0.917448
9/24/2012,0.79248
9/25/2012,0.789432
9/26/2012,0.734568
9/27/2012,0.71628
9/28/2012,0.646176
9/29/2012,0.673608
9/30/2012,0.749808
10/1/2012,0.871728
10/2/2012,0.786384
10/3/2012,0.890016
10/4/2012,0.969264
10/5/2012,0.963168
10/6/2012,0.963168
10/7/2012,1.033272
10/8/2012,1.030224
10/9/2012,0.963168
10/10/2012,0.874776
10/11/2012,0.71628
10/12/2012,0.74676
10/13/2012,0.65532
10/14/2012,0.71628
10/15/2012,0.719328
10/16/2012,0.832104
10/17/2012,0.917448
10/18/2012,0.996696
10/19/2012,1.024128
10/20/2012,0.97536
10/21/2012,0.950976
10/22/2012,0.902208
10/23/2012,0.941832
10/24/2012,0.801624
10/25/2012,0.810768
10/26/2012,0.79248
10/27/2012,0.743712
10/28/2012,0.725424
10/29/2012,0.633984
10/30/2012,0.6858
10/31/2012,0.588264
11/1/2012,0.673608
11/2/2012,0.813816
11/3/2012,0.847344
11/4/2012,0.819912
11/5/2012,0.850392
11/6/2012,0.856488
11/7/2012,0.755904
11/8/2012,0.762
11/9/2012,0.652272
11/10/2012,0.725424
11/11/2012,0.810768
11/12/2012,0.950976
11/13/2012,1.02108
11/14/2012,1.072896
11/15/2012,0.987552
11/16/2012,0.984504
11/17/2012,0.996696
11/18/2012,1.008888
11/19/2012,0.911352
11/20/2012,0.841248
11/21/2012,0.740664
11/22/2012,0.697992
11/23/2012,0.719328
11/24/2012,0.676656
11/25/2012,0.71628
11/26/2012,0.789432
11/27/2012,0.871728
11/28/2012,0.810768
11/29/2012,0.826008
11/30/2012,0.798576
12/1/2012,0.813816
12/2/2012,0.789432
12/3/2012,0.798576
12/4/2012,0.791464
12/5/2012,0.784352
12/6/2012,0.77724
12/7/2012,0.688848
12/8/2012,0.630936
12/9/2012,0.6096
12/10/2012,0.527304
12/11/2012,0.54864
12/12/2012,0.62484
12/13/2012,0.59436
12/14/2012,0.673608
12/15/2012,0.707136
12/16/2012,0.740664
12/17/2012,0.774192
12/18/2012,0.80772
12/19/2012,0.841248
12/20/2012,0.874776
12/21/2012,0.908304
12/22/2012,0.954024
12/23/2012,0.996696
12/24/2012,1.09728
12/25/2012,1.139952
12/26/2012,1.207008
12/27/2012,1.231392
12/28/2012,1.319784
12/29/2012,1.456944
12/30/2012,1.438656
12/31/2012,1.453896
1/1/2013,1.533144
1/2/2013,1.648968
1/3/2013,1.78308
1/4/2013,1.862328
1/5/2013,1.84404
1/6/2013,1.895856
1/7/2013,1.840992
1/8/2013,1.883664
1/9/2013,2.051304
1/10/2013,2.066544
1/11/2013,2.197608
1/12/2013,2.328672
1/13/2013,2.459736
1/14/2013,2.395728
1/15/2013,2.261616
1/16/2013,2.380488
1/17/2013,2.420112
1/18/2013,2.48412
1/19/2013,2.62128
1/20/2013,2.822448
1/21/2013,3.029712
1/22/2013,3.273552
1/23/2013,3.502152
1/24/2013,3.639312
1/25/2013,3.800856
1/26/2013,3.93192
1/27/2013,4.014216
1/28/2013,4.120896
1/29/2013,4.187952
1/30/2013,4.346448
1/31/2013,4.191
2/1/2013,4.178808
2/2/2013,4.166616
2/3/2013,4.087368
2/4/2013,3.965448
2/5/2013,3.828288
2/6/2013,3.666744
2/7/2013,3.660648
2/8/2013,3.508248
2/9/2013,3.465576
2/10/2013,3.544824
2/11/2013,3.547872
2/12/2013,3.788664
2/13/2013,3.913632
2/14/2013,4.002024
2/15/2013,4.102608
2/16/2013,4.117848
2/17/2013,4.139184
2/18/2013,4.133088
2/19/2013,4.090416
2/20/2013,3.989832
2/21/2013,3.883152
2/22/2013,3.745992
2/23/2013,3.712464
2/24/2013,3.599688
2/25/2013,3.587496
2/26/2013,3.5052
2/27/2013,3.21564
2/28/2013,3.057144
3/1/2013,2.935224
3/2/2013,2.852928
3/3/2013,2.734056
3/4/2013,2.630424
3/5/2013,2.532888
3/6/2013,2.40792
3/7/2013,2.313432
3/8/2013,2.282952
3/9/2013,2.286
3/10/2013,2.410968
3/11/2013,2.465832
3/12/2013,2.578608
3/13/2013,2.56032
3/14/2013,2.48412
3/15/2013,2.456688
3/16/2013,2.456688
3/17/2013,2.532888
3/18/2013,2.69748
3/19/2013,2.855976
3/20/2013,2.990088
3/21/2013,3.203448
3/22/2013,3.374136
3/23/2013,3.541776
3/24/2013,3.71856
3/25/2013,3.752088
3/26/2013,3.907536
3/27/2013,3.99288
3/28/2013,4.123944
3/29/2013,4.20624
3/30/2013,4.23672
3/31/2013,4.25196
4/1/2013,4.258056
4/2/2013,4.248912
4/3/2013,4.28244
4/4/2013,4.242816
4/5/2013,4.062984
4/6/2013,3.9624
4/7/2013,3.816096
4/8/2013,3.636264
4/9/2013,3.5052
4/10/2013,3.325368
4/11/2013,3.151632
4/12/2013,2.935224
4/13/2013,2.810256
4/14/2013,2.86512
4/15/2013,2.962656
4/16/2013,2.913888
4/17/2013,2.938272
4/18/2013,2.950464
4/19/2013,3.020568
4/20/2013,3.051048
4/21/2013,3.191256
4/22/2013,3.386328
4/23/2013,3.56616
4/24/2013,3.776472
4/25/2013,3.925824
4/26/2013,4.102608
4/27/2013,4.2672
4/28/2013,4.37388
4/29/2013,4.501896
4/30/2013,4.596384
5/1/2013,4.751832
5/2/2013,4.828032
5/3/2013,4.90728
5/4/2013,4.946904
5/5/2013,4.986528
5/6/2013,4.980432
5/7/2013,4.992624
5/8/2013,5.004816
5/9/2013,4.99872
5/10/2013,5.138928
5/11/2013,5.15112
5/12/2013,5.172456
5/13/2013,5.190744
5/14/2013,5.21208
5/15/2013,5.233416
5/16/2013,5.260848
5/17/2013,5.279136
5/18/2013,5.289804
5/19/2013,5.300472
5/20/2013,5.34924
5/21/2013,5.36448
5/22/2013,5.370576
5/23/2013,5.404104
5/24/2013,5.437632
5/25/2013,5.434584
5/26/2013,5.431536
5/27/2013,5.416296
5/28/2013,5.4102
5/29/2013,5.404104
5/30/2013,5.419344
5/31/2013,5.355336
6/1/2013,5.276088
6/2/2013,5.169408
6/3/2013,5.081016
6/4/2013,4.962144
6/5/2013,4.873752
6/6/2013,4.773168
6/7/2013,4.736592
6/8/2013,4.6482
6/9/2013,4.614672
6/10/2013,4.651248
6/11/2013,4.581144
6/12/2013,4.645152
6/13/2013,4.69392
6/14/2013,4.730496
6/15/2013,4.764024
6/16/2013,4.812792
6/17/2013,4.870704
6/18/2013,4.879848
6/19/2013,4.867656
6/20/2013,4.882896
6/21/2013,4.834128
6/22/2013,4.821936
6/23/2013,4.803648
6/24/2013,4.773168
6/25/2013,4.736592
6/26/2013,4.721352
6/27/2013,4.712208
6/28/2013,4.681728
6/29/2013,4.651248
6/30/2013,4.651248
7/1/2013,4.575048
7/2/2013,4.474464
7/3/2013,4.35864
7/4/2013,4.191
7/5/2013,4.081272
7/6/2013,3.9624
7/7/2013,3.761232
7/8/2013,3.599688
7/9/2013,3.41376
7/10/2013,3.313176
7/11/2013,3.21564
7/12/2013,3.224784
7/13/2013,3.279648
7/14/2013,3.377184
7/15/2013,3.517392
7/16/2013,3.614928
7/17/2013,3.709416
7/18/2013,3.782568
7/19/2013,3.858768
7/20/2013,3.919728
7/21/2013,3.94716
7/22/2013,3.989832
7/23/2013,3.983736
7/24/2013,3.974592
7/25/2013,3.959352
7/26/2013,3.93192
7/27/2013,3.861816
7/28/2013,3.770376
7/29/2013,3.584448
7/30/2013,3.288792
7/31/2013,3.008376
8/1/2013,2.703576
8/2/2013,2.505456
8/3/2013,2.313432
8/4/2013,2.097024
8/5/2013,1.987296
8/6/2013,1.8288
8/7/2013,1.716024
8/8/2013,1.627632
8/9/2013,1.566672
8/10/2013,1.520952
8/11/2013,1.46304
8/12/2013,1.441704
8/13/2013,1.380744
8/14/2013,1.408176
8/15/2013,1.435608
8/16/2013,1.505712
8/17/2013,1.639824
8/18/2013,1.749552
8/19/2013,1.877568
8/20/2013,2.020824
8/21/2013,2.136648
8/22/2013,2.215896
8/23/2013,2.27076
8/24/2013,2.343912
8/25/2013,2.298192
8/26/2013,2.185416
8/27/2013,2.11836
8/28/2013,1.990344
8/29/2013,1.84404
8/30/2013,1.694688
8/31/2013,1.572768
9/1/2013,1.475232
9/2/2013,1.38684
9/3/2013,1.316736
9/4/2013,1.258824
9/5/2013,1.170432
9/6/2013,1.15824
9/7/2013,1.100328
9/8/2013,1.118616
9/9/2013,1.185672
9/10/2013,1.17348
9/11/2013,1.237488
9/12/2013,1.231392
9/13/2013,1.222248
9/14/2013,2.139696
9/15/2013,3.057144
9/16/2013,3.189224
9/17/2013,3.321304
9/18/2013,3.453384
9/19/2013,1.045464
9/20/2013,1.008888
9/21/2013,1.136904
9/22/2013,1.08204
9/23/2013,1.182624
9/24/2013,1.133856
9/25/2013,1.118616
9/26/2013,1.09728
9/27/2013,1.075944
9/28/2013,1.069848
9/29/2013,1.008888
9/30/2013,1.02108
10/1/2013,0.999744
10/2/2013,0.969264
10/3/2013,1.03632
10/4/2013,1.048512
10/5/2013,1.08204
10/6/2013,1.155192
10/7/2013,1.02108
10/8/2013,1.12776
10/9/2013,1.014984
10/10/2013,1.060704
10/11/2013,1.02108
10/12/2013,1.048512
10/13/2013,0.957072
10/14/2013,0.920496
10/15/2013,1.042416
10/16/2013,1.121664
10/17/2013,1.100328
10/18/2013,1.17348
10/19/2013,1.2192
10/20/2013,1.213104
10/21/2013,1.167384
10/22/2013,1.2192
10/23/2013,1.09728
10/24/2013,1.0668
10/25/2013,0.911352
10/26/2013,0.947928
10/27/2013,0.847344
10/28/2013,0.880872
10/29/2013,0.813816
10/30/2013,0.880872
10/31/2013,0.94488
11/1/2013,0.92964
11/2/2013,0.94488
11/3/2013,0.92964
11/4/2013,0.969264
11/5/2013,1.191768
11/6/2013,1.319784
11/7/2013,1.20396
11/8/2013,1.283208
11/9/2013,1.124712
11/10/2013,1.088136
11/11/2013,1.02108
11/12/2013,1.063752
11/13/2013,1.143
11/14/2013,1.060704
11/15/2013,1.194816
11/16/2013,1.191768
11/17/2013,1.26492
11/18/2013,1.216152
11/19/2013,1.283208
11/20/2013,1.252728
11/21/2013,1.261872
11/22/2013,1.185672
11/23/2013,1.130808
11/24/2013,1.216152
11/25/2013,1.216152
11/26/2013,1.344168
11/27/2013,1.32588
11/28/2013,1.408176
11/29/2013,1.429512
11/30/2013,1.572768
12/1/2013,1.578864
12/2/2013,1.581912
12/3/2013,1.609344
12/4/2013,1.530096
12/5/2013,1.47828
12/6/2013,1.46304
12/7/2013,1.359408
12/8/2013,1.353312
12/9/2013,1.365504
12/10/2013,1.38684
12/11/2013,1.389888
12/12/2013,1.32588
12/13/2013,1.32588
12/14/2013,1.353312
12/15/2013,1.368552
12/16/2013,1.435608
12/17/2013,1.58496
12/18/2013,1.776984
12/19/2013,2.02692
12/20/2013,2.267712
12/21/2013,2.48412
12/22/2013,2.602992
12/23/2013,2.60604
12/24/2013,2.615184
12/25/2013,2.612136
12/26/2013,2.724912
12/27/2013,2.859024
12/28/2013,3.044952
12/29/2013,3.252216
12/30/2013,3.425952
12/31/2013,3.599688
1/1/2014,3.758184
1/2/2014,3.874008
1/3/2014,3.93192
1/4/2014,4.005072
1/5/2014,4.02336
1/6/2014,4.078224
1/7/2014,4.08432
1/8/2014,4.066032
1/9/2014,4.13004
1/10/2014,4.120896
1/11/2014,4.09956
1/12/2014,3.971544
1/13/2014,3.913632
1/14/2014,3.822192
1/15/2014,3.645408
1/16/2014,3.502152
1/17/2014,3.392424
1/18/2014,3.194304
1/19/2014,3.090672
1/20/2014,3.041904
1/21/2014,3.01752
1/22/2014,2.968752
1/23/2014,2.977896
1/24/2014,3.06324
1/25/2014,3.099816
1/26/2014,3.127248
1/27/2014,3.218688
1/28/2014,3.194304
1/29/2014,3.112008
1/30/2014,2.8956
1/31/2014,2.633472
2/1/2014,2.456688
2/2/2014,2.228088
2/3/2014,2.033016
2/4/2014,1.853184
2/5/2014,1.703832
2/6/2014,1.533144
2/7/2014,1.499616
2/8/2014,1.536192
2/9/2014,1.572768
2/10/2014,1.703832
2/11/2014,1.8288
2/12/2014,2.157984
2/13/2014,2.368296
2/14/2014,2.569464
2/15/2014,2.69748
2/16/2014,2.810256
2/17/2014,2.990088
2/18/2014,3.099816
2/19/2014,3.130296
2/20/2014,3.038856
2/21/2014,2.94132
2/22/2014,2.813304
2/23/2014,2.624328
2/24/2014,2.414016
2/25/2014,2.258568
2/26/2014,2.191512
2/27/2014,2.197608
2/28/2014,2.191512
3/1/2014,2.234184
3/2/2014,2.337816
3/3/2014,2.557272
3/4/2014,2.72796
3/5/2014,2.904744
3/6/2014,3.072384
3/7/2014,3.160776
3/8/2014,3.304032
3/9/2014,3.389376
3/10/2014,3.480816
3/11/2014,3.538728
3/12/2014,3.590544
3/13/2014,3.508248
3/14/2014,3.425952
3/15/2014,3.334512
3/16/2014,3.328416
3/17/2014,3.194304
3/18/2014,3.06324
3/19/2014,2.959608
3/20/2014,2.874264
3/21/2014,2.871216
3/22/2014,2.855976
3/23/2014,2.791968
3/24/2014,2.80416
3/25/2014,2.852928
3/26/2014,2.795016
3/27/2014,2.807208
3/28/2014,2.767584
3/29/2014,3.005328
3/30/2014,2.947416
3/31/2014,2.883408
4/1/2014,2.822448
4/2/2014,2.782824
4/3/2014,2.715768
4/4/2014,2.673096
4/5/2014,2.599944
4/6/2014,2.63652
4/7/2014,2.676144
4/8/2014,2.746248
4/9/2014,2.874264
4/10/2014,2.999232
4/11/2014,3.240024
4/12/2014,3.48996
4/13/2014,3.745992
4/14/2014,4.014216
4/15/2014,4.218432
4/16/2014,4.422648
4/17/2014,4.507992
4/18/2014,4.654296
4/19/2014,4.721352
4/20/2014,4.730496
4/21/2014,4.757928
4/22/2014,4.78536
4/23/2014,4.834128
4/24/2014,4.828032
4/25/2014,4.794504
4/26/2014,4.696968
4/27/2014,4.611624
4/28/2014,4.538472
4/29/2014,4.413504
4/30/2014,4.233672
5/1/2014,3.989832
5/2/2014,3.843528
5/3/2014,3.636264
5/4/2014,3.435096
5/5/2014,3.297936
5/6/2014,3.282696
5/7/2014,3.377184
5/8/2014,3.486912
5/9/2014,3.599688
5/10/2014,3.797808
5/11/2014,3.880104
5/12/2014,3.99288
5/13/2014,4.050792
5/14/2014,4.047744
5/15/2014,4.026408
5/16/2014,4.020312
5/17/2014,3.974592
5/18/2014,3.919728
5/19/2014,3.85572
5/20/2014,3.81
5/21/2014,3.7338
5/22/2014,3.645408
5/23/2014,3.630168
5/24/2014,3.617976
5/25/2014,3.61188
5/26/2014,3.651504
5/27/2014,3.660648
5/28/2014,3.828288
5/29/2014,3.883152
5/30/2014,3.9624
5/31/2014,3.998976
6/1/2014,3.998976
6/2/2014,3.998976
6/3/2014,3.99288
6/4/2014,3.928872
6/5/2014,3.800856
6/6/2014,3.654552
6/7/2014,3.480816
6/8/2014,3.285744
6/9/2014,3.084576
6/10/2014,2.88036
6/11/2014,2.86512
6/12/2014,2.779776
6/13/2014,2.8194
6/14/2014,2.974848
6/15/2014,3.115056
6/16/2014,3.279648
6/17/2014,3.407664
6/18/2014,3.529584
6/19/2014,3.608832
6/20/2014,3.71856
6/21/2014,3.776472
6/22/2014,3.77952
6/23/2014,3.791712
6/24/2014,3.715512
6/25/2014,3.593592
6/26/2014,3.435096
6/27/2014,3.294888
6/28/2014,3.166872
6/29/2014,2.980944
6/30/2014,2.822448
7/1/2014,2.648712
7/2/2014,2.593848
7/3/2014,2.551176
7/4/2014,2.587752
7/5/2014,2.624328
7/6/2014,2.737104
7/7/2014,2.77368
7/8/2014,2.840736
7/9/2014,2.852928
7/10/2014,2.822448
7/11/2014,2.795016
7/12/2014,2.740152
7/13/2014,2.718816
7/14/2014,2.685288
7/15/2014,2.599944
7/16/2014,2.65176
7/17/2014,2.648712
7/18/2014,2.660904
7/19/2014,2.746248
7/20/2014,2.7432
7/21/2014,2.798064
7/22/2014,2.8194
7/23/2014,2.828544
7/24/2014,2.828544
7/25/2014,2.78892
7/26/2014,2.718816
7/27/2014,2.639568
7/28/2014,2.49936
7/29/2014,2.404872
7/30/2014,2.304288
7/31/2014,2.197608
